orderNumber,productCode,quantityOrdered,priceEach,orderLineNumber,Product,Sales,CustomerNumber,CustomerName,CustomerCountry,CustomerCity,customer_order_status,cust_fname,cust_lname,cust_state,product_vender,order_date,Revenue
10347,S18_3136,45,95.3,11,18th Century Vintage Horse Carriage,"4,288.50",114,"Australian Collectors, Co.",Australia,Melbourne,Shipped,Peter,Ferguson,Victoria,Red Start Diecast,29-Nov-04,9288.5
10350,S700_1138,46,56,11,The Schooner Bluenose,"2,576.00",141,Euro+ Shopping Channel,Spain,Madrid,Shipped,Diego,Freyre,NULL,Autoart Studio Design,2-Dec-04,7576
10354,S12_3380,29,98.65,11,1968 Dodge Charger,"2,860.85",323,"Down Under Souveniers, Inc",New Zealand,Auckland,Shipped,Mike,Graham,NULL,Welly Diecast Productions,4-Dec-04,7860.85
10358,S18_2319,20,99.41,11,1964 Mercedes Tour Bus,"1,988.20",141,Euro+ Shopping Channel,Spain,Madrid,Shipped,Diego,Freyre,NULL,Unimax Art Galleries,10-Dec-04,6988.2
10360,S72_3212,31,54.05,11,Pont Yacht,"1,675.55",496,Kelly's Gift Shop,New Zealand,Auckland,Shipped,Tony,Snowden,NULL,Unimax Art Galleries,16-Dec-04,6675.55
10361,S700_4002,35,62.19,11,American Airlines: MD-11S,"2,176.65",282,Souveniers And Things Co.,Australia,Chatswood,Shipped,Adrian,Huxley,NSW,Second Gear Diecast,17-Dec-04,7176.65
10363,S18_3482,24,124.94,11,1976 Ford Gran Torino,"2,998.56",334,Suominen Souveniers,Finland,Espoo,Shipped,Kalle,Suominen,NULL,Gearbox Collectibles,6-Jan-05,7998.56
10367,S24_1628,38,50.31,11,1966 Shelby Cobra 427 S/C,"1,911.78",205,Toys4GrownUps.com,USA,Pasadena,Resolved,Julie,Young,CA,Carousel DieCast Legends,12-Jan-05,6911.78
10371,S32_3207,30,53.44,11,1950's Chicago Surface Lines Streetcar,"1,603.20",124,Mini Gifts Distributors Ltd.,USA,San Rafael,Shipped,Susan,Nelson,CA,Gearbox Collectibles,23-Jan-05,6603.2
10373,S24_3420,46,53.92,11,1937 Horch 930V Limousine,"2,480.32",311,"Oulu Toy Supplies, Inc.",Finland,Oulu,Shipped,Pirkko,Koskitalo,NULL,Autoart Studio Design,31-Jan-05,7480.32
10375,S700_3167,44,69.6,11,F/A 18 Hornet 1/72,"3,062.40",119,La Rochelle Gifts,France,Nantes,Shipped,Janine,Labrune,NULL,Motor City Art Classics,3-Feb-05,8062.4
10380,S24_3432,34,91.02,11,2002 Chevy Corvette,"3,094.68",141,Euro+ Shopping Channel,Spain,Madrid,Shipped,Diego,Freyre,NULL,Gearbox Collectibles,16-Feb-05,8094.68
10382,S12_3148,37,145.04,11,1969 Corvair Monza,"5,366.48",124,Mini Gifts Distributors Ltd.,USA,San Rafael,Shipped,Susan,Nelson,CA,Welly Diecast Productions,17-Feb-05,10366.48
10383,S18_2319,27,119.05,11,1964 Mercedes Tour Bus,"3,214.35",141,Euro+ Shopping Channel,Spain,Madrid,Shipped,Diego,Freyre,NULL,Unimax Art Galleries,22-Feb-05,8214.35
10386,S24_1785,33,101.76,11,1928 British Royal Navy Airplane,"3,358.08",141,Euro+ Shopping Channel,Spain,Madrid,Resolved,Diego,Freyre,NULL,Classic Metal Creations,1-Mar-05,8358.08
10390,S32_2206,41,39.02,11,1982 Ducati 996 R,"1,599.82",124,Mini Gifts Distributors Ltd.,USA,San Rafael,Shipped,Susan,Nelson,CA,Gearbox Collectibles,4-Mar-05,6599.82
10393,S18_2238,20,137.53,11,1998 Chrysler Plymouth Prowler,"2,750.60",323,"Down Under Souveniers, Inc",New Zealand,Auckland,Shipped,Mike,Graham,NULL,Gearbox Collectibles,11-Mar-05,7750.6
10398,S18_1662,33,130.88,11,1980s Black Hawk Helicopter,"4,319.04",353,Reims Collectables,France,Reims,Shipped,Paul,Henriot,NULL,Red Start Diecast,30-Mar-05,9319.04
10401,S700_4002,40,66.63,11,American Airlines: MD-11S,"2,665.20",328,Tekni Collectables Inc.,USA,Newark,On Hold,William,Brown,NJ,Second Gear Diecast,3-Apr-05,7665.2
10407,S18_1589,59,114.48,11,1965 Aston Martin DB5,"6,754.32",450,The Sharp Gifts Warehouse,USA,San Jose,On Hold,Sue,Frick,CA,Classic Metal Creations,22-Apr-05,11754.32
10412,S18_2432,47,49.83,11,1926 Ford Fire Engine,"2,342.01",141,Euro+ Shopping Channel,Spain,Madrid,Shipped,Diego,Freyre,NULL,Carousel DieCast Legends,3-May-05,7342.01
10414,S18_4522,56,83.38,11,1904 Buick Runabout,"4,669.28",362,Gifts4AllAges.com,USA,Boston,On Hold,Juri,Yoshido,MA,Exoto Designs,6-May-05,9669.28
10416,S700_2466,22,84.76,11,America West Airlines B757-200,"1,864.72",386,L'ordine Souveniers,Italy,Reggio Emilia,Shipped,Maurizio,Moroni,NULL,Motor City Art Classics,10-May-05,6864.72
10419,S12_3380,10,111.57,11,1968 Dodge Charger,"1,115.70",382,Salzburg Collectables,Austria,Salzburg,Shipped,Georg,Pipps,NULL,Welly Diecast Productions,17-May-05,6115.7
10420,S24_1046,60,60.26,11,1970 Chevy Chevelle SS 454,"3,615.60",282,Souveniers And Things Co.,Australia,Chatswood,In Process,Adrian,Huxley,NSW,Unimax Art Galleries,29-May-05,8615.6
10425,S32_1268,41,83.79,11,1980’s GM Manhattan Express,"3,435.39",119,La Rochelle Gifts,France,Nantes,In Process,Janine,Labrune,NULL,Motor City Art Classics,31-May-05,8435.39
10103,S18_2949,27,92.19,12,1913 Ford Model T Speedster,"2,489.13",121,Baane Mini Imports,Norway,Stavern,Shipped,Jonas,Bergulfsen,NULL,Carousel DieCast Legends,29-Jan-03,7489.13
10104,S18_2319,29,122.73,12,1964 Mercedes Tour Bus,"3,559.17",141,Euro+ Shopping Channel,Spain,Madrid,Shipped,Diego,Freyre,NULL,Unimax Art Galleries,31-Jan-03,8559.17
10105,S700_1938,29,86.61,12,The Mayflower,"2,511.69",145,Danish Wholesale Imports,Denmark,Kobenhavn,Shipped,Jytte,Petersen,NULL,Studio M Art Models,11-Feb-03,7511.69
10106,S18_1662,36,134.04,12,1980s Black Hawk Helicopter,"4,825.44",278,Rovelli Gifts,Italy,Bergamo,Shipped,Giovanni,Rovelli,NULL,Red Start Diecast,17-Feb-03,9825.44
10108,S18_3782,43,52.84,12,1957 Vespa GS150,"2,272.12",385,Cruz & Sons Co.,Philippines,Makati City,Shipped,Arnold,Cruz,NULL,Studio M Art Models,3-Mar-03,7272.12
10110,S24_3191,27,80.47,12,1969 Chevrolet Camaro Z28,"2,172.69",187,"AV Stores, Co.",UK,Manchester,Shipped,Rachel,Ashworth,NULL,Exoto Designs,18-Mar-03,7172.69
10117,S18_4027,22,122.08,12,1970 Triumph Spitfire,"2,685.76",148,"Dragon Souveniers, Ltd.",Singapore,Singapore,Shipped,Eric,Natividad,NULL,Min Lin Diecast,16-Apr-03,7685.76
10119,S700_2610,38,67.22,12,The USS Constitution Ship,"2,554.36",382,Salzburg Collectables,Austria,Salzburg,Shipped,Georg,Pipps,NULL,Red Start Diecast,28-Apr-03,7554.36
10120,S50_1341,49,41.46,12,1930 Buick Marquette Phaeton,"2,031.54",114,"Australian Collectors, Co.",Australia,Melbourne,Shipped,Peter,Ferguson,Victoria,Studio M Art Models,29-Apr-03,7031.54
10122,S18_3482,21,133.76,12,1976 Ford Gran Torino,"2,808.96",350,Marseille Mini Autos,France,Marseille,Shipped,Laurence,Lebihan,NULL,Gearbox Collectibles,8-May-03,7808.96
10124,S24_1046,22,62.47,12,1970 Chevy Chevelle SS 454,"1,374.34",112,Signal Gift Stores,USA,Las Vegas,Shipped,Jean,King,NV,Unimax Art Galleries,21-May-03,6374.34
10126,S18_2949,31,93.21,12,1913 Ford Model T Speedster,"2,889.51",458,"Corrida Auto Replicas, Ltd",Spain,Madrid,Shipped,Martín,Sommer,NULL,Carousel DieCast Legends,28-May-03,7889.51
10127,S24_2840,39,34.3,12,1958 Chevy Corvette Limited Edition,"1,337.70",151,Muscle Machine Inc,USA,NYC,Shipped,Jeff,Young,NY,Carousel DieCast Legends,3-Jun-03,6337.7
10135,S18_4721,31,133.92,12,1957 Corvette Convertible,"4,151.52",124,Mini Gifts Distributors Ltd.,USA,San Rafael,Shipped,Susan,Nelson,CA,Classic Metal Creations,2-Jul-03,9151.52
10138,S24_1046,45,59.53,12,1970 Chevy Chevelle SS 454,"2,678.85",496,Kelly's Gift Shop,New Zealand,Auckland,Shipped,Tony,Snowden,NULL,Unimax Art Galleries,7-Jul-03,7678.85
10142,S12_1108,33,166.24,12,2001 Ferrari Enzo,"5,485.92",124,Mini Gifts Distributors Ltd.,USA,San Rafael,Shipped,Susan,Nelson,CA,Second Gear Diecast,8-Aug-03,10485.92
10143,S18_3856,34,99.52,12,1941 Chevrolet Special Deluxe Cabriolet,"3,383.68",320,Mini Creations Ltd.,USA,New Bedford,Shipped,Wing,Huang,MA,Exoto Designs,10-Aug-03,8383.68
10145,S32_1374,33,99.89,12,1997 BMW F650 ST,"3,296.37",205,Toys4GrownUps.com,USA,Pasadena,Shipped,Julie,Young,CA,Exoto Designs,25-Aug-03,8296.37
10148,S18_1984,25,136.56,12,1995 Honda Civic,"3,414.00",276,"Anna's Decorations, Ltd",Australia,North Sydney,Shipped,Anna,O'Hara,NSW,Min Lin Diecast,11-Sep-03,8414
10153,S12_3148,42,128.42,12,1969 Corvair Monza,"5,393.64",141,Euro+ Shopping Channel,Spain,Madrid,Shipped,Diego,Freyre,NULL,Welly Diecast Productions,28-Sep-03,10393.64
10155,S24_3816,37,76.31,12,1940 Ford Delivery Sedan,"2,823.47",186,"Toys of Finland, Co.",Finland,Helsinki,Shipped,Matti,Karttunen,NULL,Carousel DieCast Legends,6-Oct-03,7823.47
10159,S32_4485,23,86.74,12,1974 Ducati 350 Mk3 Desmo,"1,995.02",321,Corporate Gift Ideas Co.,USA,San Francisco,Shipped,Julie,Brown,CA,Second Gear Diecast,10-Oct-03,6995.02
10161,S18_1129,28,121.72,12,1993 Mazda RX-7,"3,408.16",227,Heintze Collectables,Denmark,Århus,Shipped,Palle,Ibsen,NULL,Highway 66 Mini Classics,17-Oct-03,8408.16
10165,S12_4473,48,109.02,12,1957 Chevy Pickup,"5,232.96",148,"Dragon Souveniers, Ltd.",Singapore,Singapore,Shipped,Eric,Natividad,NULL,Exoto Designs,22-Oct-03,10232.96
10167,S700_1138,43,66,12,The Schooner Bluenose,"2,838.00",448,Scandinavian Gift Ideas,Sweden,Bräcke,Cancelled,Martha,Larsson,NULL,Autoart Studio Design,23-Oct-03,7838
10168,S32_4289,31,57.78,12,1928 Ford Phaeton Deluxe,"1,791.18",161,Technics Stores Inc.,USA,Burlingame,Shipped,Juri,Hashimoto,CA,Highway 66 Mini Classics,28-Oct-03,6791.18
10169,S32_4485,34,83.68,12,1974 Ducati 350 Mk3 Desmo,"2,845.12",276,"Anna's Decorations, Ltd",Australia,North Sydney,Shipped,Anna,O'Hara,NSW,Second Gear Diecast,4-Nov-03,7845.12
10173,S18_2248,26,55.09,12,1911 Ford Town Car,"1,432.34",278,Rovelli Gifts,Italy,Bergamo,Shipped,Giovanni,Rovelli,NULL,Motor City Art Classics,5-Nov-03,6432.34
10175,S32_3522,29,56.24,12,1996 Peterbilt 379 Stake Bed with Outrigger,"1,630.96",324,"Stylish Desk Decors, Co.",UK,London,Shipped,Ann,Brown,NULL,Red Start Diecast,6-Nov-03,6630.96
10178,S10_4757,24,131.92,12,1972 Alfa Romeo GTA,"3,166.08",242,Alpha Cognac,France,Toulouse,Shipped,Annette,Roulet,NULL,Motor City Art Classics,8-Nov-03,8166.08
10180,S10_2016,42,99.91,12,1996 Moto Guzzi 1100i,"4,196.22",171,Daedalus Designs Imports,France,Lille,Shipped,Martine,Rancé,NULL,Highway 66 Mini Classics,11-Nov-03,9196.22
10181,S12_3380,28,113.92,12,1968 Dodge Charger,"3,189.76",167,Herkku Gifts,Norway,Bergen,Shipped,Veysel,Oeztan,NULL,Welly Diecast Productions,12-Nov-03,8189.76
10182,S18_4933,44,61.29,12,1957 Ford Thunderbird,"2,696.76",124,Mini Gifts Distributors Ltd.,USA,San Rafael,Shipped,Susan,Nelson,CA,Studio M Art Models,12-Nov-03,7696.76
10183,S24_4258,47,81.81,12,1936 Chrysler Airflow,"3,845.07",339,"Classic Gift Ideas, Inc",USA,Philadelphia,Shipped,Francisca,Cervantes,PA,Second Gear Diecast,13-Nov-03,8845.07
10184,S18_2432,44,60.77,12,1926 Ford Fire Engine,"2,673.88",484,"Iberia Gift Imports, Corp.",Spain,Sevilla,Shipped,José Pedro,Roel,NULL,Carousel DieCast Legends,14-Nov-03,7673.88
10185,S12_3891,43,147.07,12,1969 Ford Falcon,"6,324.01",320,Mini Creations Ltd.,USA,New Bedford,Shipped,Wing,Huang,MA,Second Gear Diecast,14-Nov-03,11324.01
10192,S18_3232,26,137.17,12,1992 Ferrari 360 Spider red,"3,566.42",363,Online Diecast Creations Co.,USA,Nashua,Shipped,Dorothy,Young,NH,Unimax Art Galleries,20-Nov-03,8566.42
10193,S24_3969,22,38.16,12,1936 Mercedes Benz 500k Roadster,839.52,471,"Australian Collectables, Ltd",Australia,Glen Waverly,Shipped,Sean,Clenahan,Victoria,Red Start Diecast,21-Nov-03,5839.52
10197,S72_3212,42,48.59,12,Pont Yacht,"2,040.78",216,Enaco Distributors,Spain,Barcelona,Shipped,Eduardo,Saavedra,NULL,Unimax Art Galleries,26-Nov-03,7040.78
10204,S24_1628,45,46.79,12,1966 Shelby Cobra 427 S/C,"2,105.55",151,Muscle Machine Inc,USA,NYC,Shipped,Jeff,Young,NY,Carousel DieCast Legends,2-Dec-03,7105.55
10207,S24_2300,46,127.79,12,1962 Volkswagen Microbus,"5,878.34",495,Diecast Collectables,USA,Boston,Shipped,Valarie,Franco,MA,Autoart Studio Design,9-Dec-03,10878.34
10208,S12_3891,20,152.26,12,1969 Ford Falcon,"3,045.20",146,"Saveley & Henriot, Co.",France,Lyon,Shipped,Mary,Saveley,NULL,Second Gear Diecast,2-Jan-04,8045.2
10210,S700_1691,21,87.69,12,American Airlines: B767-300,"1,841.49",177,Osaka Souveniers Co.,Japan,Kita-ku,Shipped,Mory,Kentary,Osaka,Min Lin Diecast,12-Jan-04,6841.49
10211,S32_4485,37,94.91,12,1974 Ducati 350 Mk3 Desmo,"3,511.67",406,Auto Canal+ Petit,France,Paris,Shipped,Dominique,Perrier,NULL,Second Gear Diecast,15-Jan-04,8511.67
10212,S24_2972,34,37.38,12,1982 Lamborghini Diablo,"1,270.92",141,Euro+ Shopping Channel,Spain,Madrid,Shipped,Diego,Freyre,NULL,Second Gear Diecast,16-Jan-04,6270.92
10222,S10_4757,49,133.28,12,1972 Alfa Romeo GTA,"6,530.72",239,Collectable Mini Designs Co.,USA,San Diego,Shipped,Valarie,Thompson,CA,Motor City Art Classics,19-Feb-04,11530.72
10223,S32_4289,20,66.73,12,1928 Ford Phaeton Deluxe,"1,334.60",114,"Australian Collectors, Co.",Australia,Melbourne,Shipped,Peter,Ferguson,Victoria,Highway 66 Mini Classics,20-Feb-04,6334.6
10225,S18_3278,37,69.96,12,1969 Dodge Super Bee,"2,588.52",298,"Vida Sport, Ltd",Switzerland,Genève,Shipped,Mihael,Holz,NULL,Min Lin Diecast,22-Feb-04,7588.52
10227,S18_4933,37,70.56,12,1957 Ford Thunderbird,"2,610.72",146,"Saveley & Henriot, Co.",France,Lyon,Shipped,Mary,Saveley,NULL,Studio M Art Models,2-Mar-04,7610.72
10229,S32_3522,30,52.36,12,1996 Peterbilt 379 Stake Bed with Outrigger,"1,570.80",124,Mini Gifts Distributors Ltd.,USA,San Rafael,Shipped,Susan,Nelson,CA,Red Start Diecast,11-Mar-04,6570.8
10235,S24_3949,33,55.27,12,Corsair F4U ( Bird Cage),"1,823.91",260,"Royal Canadian Collectables, Ltd.",Canada,Tsawassen,Shipped,Elizabeth,Lincoln,BC,Second Gear Diecast,2-Apr-04,6823.91
10241,S18_2870,44,126.72,12,1999 Indy 500 Monte Carlo SS,"5,575.68",209,Mini Caravy,France,Strasbourg,Shipped,Frédérique,Citeaux,NULL,Red Start Diecast,13-Apr-04,10575.68
10248,S18_3140,32,133.86,12,1903 Ford Model A,"4,283.52",131,Land of Toys Inc.,USA,NYC,Cancelled,Kwai,Lee,NY,Unimax Art Galleries,7-May-04,9283.52
10250,S700_4002,38,65.89,12,American Airlines: MD-11S,"2,503.82",450,The Sharp Gifts Warehouse,USA,San Jose,Shipped,Sue,Frick,CA,Second Gear Diecast,11-May-04,7503.82
10253,S24_3371,24,50.82,12,1971 Alpine Renault 1600s,"1,219.68",201,"UK Collectables, Ltd.",UK,Liverpool,Cancelled,Elizabeth,Devon,NULL,Welly Diecast Productions,1-Jun-04,6219.68
10254,S24_3432,49,101.73,12,2002 Chevy Corvette,"4,984.77",323,"Down Under Souveniers, Inc",New Zealand,Auckland,Shipped,Mike,Graham,NULL,Gearbox Collectibles,3-Jun-04,9984.77
10259,S10_4962,26,121.15,12,1962 LanciaA Delta 16V,"3,149.90",166,Handji Gifts& Co,Singapore,Singapore,Shipped,Wendy,Victorino,NULL,Second Gear Diecast,15-Jun-04,8149.9
10262,S72_1253,21,41.71,12,Boeing X-32A JSF,875.91,141,Euro+ Shopping Channel,Spain,Madrid,Cancelled,Diego,Freyre,NULL,Motor City Art Classics,24-Jun-04,5875.91
10266,S12_3380,22,110.39,12,1968 Dodge Charger,"2,428.58",386,L'ordine Souveniers,Italy,Reggio Emilia,Shipped,Maurizio,Moroni,NULL,Welly Diecast Productions,6-Jul-04,7428.58
10273,S18_4522,33,72.85,12,1904 Buick Runabout,"2,404.05",314,Petit Auto,Belgium,Bruxelles,Shipped,Catherine,Dewey,NULL,Exoto Designs,21-Jul-04,7404.05
10275,S32_4289,28,58.47,12,1928 Ford Phaeton Deluxe,"1,637.16",119,La Rochelle Gifts,France,Nantes,Shipped,Janine,Labrune,NULL,Highway 66 Mini Classics,23-Jul-04,6637.16
10276,S24_2360,46,61.64,12,1982 Ducati 900 Monster,"2,835.44",204,Online Mini Collectables,USA,Brickhaven,Shipped,Miguel,Barajas,MA,Highway 66 Mini Classics,2-Aug-04,7835.44
10280,S24_1937,20,29.87,12,1939 Chevrolet Deluxe Coupe,597.40,249,Amica Models & Co.,Italy,Torino,Shipped,Paolo,Accorti,NULL,Motor City Art Classics,17-Aug-04,5597.4
10281,S32_3522,36,59.47,12,1996 Peterbilt 379 Stake Bed with Outrigger,"2,140.92",157,Diecast Classics Inc.,USA,Allentown,Shipped,Kelvin,Leong,PA,Red Start Diecast,19-Aug-04,7140.92
10282,S50_1392,38,114.59,12,Diamond T620 Semi-Skirted Tanker,"4,354.42",124,Mini Gifts Distributors Ltd.,USA,San Rafael,Shipped,Susan,Nelson,CA,Highway 66 Mini Classics,20-Aug-04,9354.42
10283,S72_3212,33,49.14,12,Pont Yacht,"1,621.62",260,"Royal Canadian Collectables, Ltd.",Canada,Tsawassen,Shipped,Elizabeth,Lincoln,BC,Unimax Art Galleries,20-Aug-04,6621.62
10284,S24_2841,30,65.08,12,1900s Vintage Bi-Plane,"1,952.40",299,"Norway Gifts By Mail, Co.",Norway,Oslo,Shipped,Jan,Klaeboe,NULL,Autoart Studio Design,21-Aug-04,6952.4
10285,S32_1374,37,82.91,12,1997 BMW F650 ST,"3,067.67",286,Marta's Replicas Co.,USA,Cambridge,Shipped,Marta,Hernandez,MA,Exoto Designs,27-Aug-04,8067.67
10287,S12_1099,21,190.68,12,1968 Ford Mustang,"4,004.28",298,"Vida Sport, Ltd",Switzerland,Genève,Shipped,Mihael,Holz,NULL,Autoart Studio Design,30-Aug-04,9004.28
10288,S24_3432,41,101.73,12,2002 Chevy Corvette,"4,170.93",166,Handji Gifts& Co,Singapore,Singapore,Shipped,Wendy,Victorino,NULL,Gearbox Collectibles,1-Sep-04,9170.93
10291,S18_2949,47,99.28,12,1913 Ford Model T Speedster,"4,666.16",448,Scandinavian Gift Ideas,Sweden,Bräcke,Shipped,Martha,Larsson,NULL,Carousel DieCast Legends,8-Sep-04,9666.16
10292,S18_3232,21,147.33,12,1992 Ferrari 360 Spider red,"3,093.93",131,Land of Toys Inc.,USA,NYC,Shipped,Kwai,Lee,NY,Unimax Art Galleries,8-Sep-04,8093.93
10296,S18_3856,22,105.87,12,1941 Chevrolet Special Deluxe Cabriolet,"2,329.14",415,"Bavarian Collectables Imports, Co.",Germany,Munich,Shipped,Michael,Donnermeyer,NULL,Exoto Designs,15-Sep-04,7329.14
10304,S18_1367,37,46.9,12,1936 Mercedes-Benz 500K Special Roadster,"1,735.30",256,Auto Associés & Cie.,France,Versailles,Shipped,Daniel,Tonini,NULL,Studio M Art Models,11-Oct-04,6735.3
10305,S32_1268,28,94.38,12,1980’s GM Manhattan Express,"2,642.64",286,Marta's Replicas Co.,USA,Cambridge,Shipped,Marta,Hernandez,MA,Motor City Art Classics,13-Oct-04,7642.64
10306,S12_3891,20,145.34,12,1969 Ford Falcon,"2,906.80",187,"AV Stores, Co.",UK,Manchester,Shipped,Rachel,Ashworth,NULL,Second Gear Diecast,14-Oct-04,7906.8
10308,S700_1691,21,73.07,12,American Airlines: B767-300,"1,534.47",319,Mini Classics,USA,White Plains,Shipped,Steve,Frick,NY,Min Lin Diecast,15-Oct-04,6534.47
10310,S18_3482,49,122,12,1976 Ford Gran Torino,"5,978.00",259,"Toms Spezialitäten, Ltd",Germany,Köln,Shipped,Henriette,Pfalzheim,NULL,Gearbox Collectibles,16-Oct-04,10978
10312,S24_2022,23,43.46,12,1938 Cadillac V-16 Presidential Limousine,999.58,124,Mini Gifts Distributors Ltd.,USA,San Rafael,Shipped,Susan,Nelson,CA,Classic Metal Creations,21-Oct-04,5999.58
10314,S50_1392,28,115.75,12,Diamond T620 Semi-Skirted Tanker,"3,241.00",227,Heintze Collectables,Denmark,Århus,Shipped,Palle,Ibsen,NULL,Highway 66 Mini Classics,22-Oct-04,8241
10316,S72_1253,34,43.7,12,Boeing X-32A JSF,"1,485.80",240,giftsbymail.co.uk,UK,Cowes,Shipped,Helen,Bennett,Isle of Wight,Motor City Art Classics,1-Nov-04,6485.8
10321,S24_2972,37,31.72,12,1982 Lamborghini Diablo,"1,173.64",462,FunGiftIdeas.com,USA,New Bedford,Shipped,Violeta,Benitez,MA,Second Gear Diecast,4-Nov-04,6173.64
10322,S18_2949,33,100.3,12,1913 Ford Model T Speedster,"3,309.90",363,Online Diecast Creations Co.,USA,Nashua,Shipped,Dorothy,Young,NH,Carousel DieCast Legends,4-Nov-04,8309.9
10324,S18_3232,27,137.17,12,1992 Ferrari 360 Spider red,"3,703.59",181,Vitachrome Inc.,USA,NYC,Shipped,Michael,Frick,NY,Unimax Art Galleries,5-Nov-04,8703.59
10328,S700_4002,39,69.59,12,American Airlines: MD-11S,"2,714.01",278,Rovelli Gifts,Italy,Bergamo,Shipped,Giovanni,Rovelli,NULL,Second Gear Diecast,12-Nov-04,7714.01
10329,S18_2625,38,55.72,12,1936 Harley Davidson El Knucklehead,"2,117.36",131,Land of Toys Inc.,USA,NYC,Shipped,Kwai,Lee,NY,Welly Diecast Productions,15-Nov-04,7117.36
10331,S18_3685,26,132.8,12,1948 Porsche Type 356 Roadster,"3,452.80",486,Motor Mint Distributors Inc.,USA,Philadelphia,Shipped,Rosa,Salazar,PA,Gearbox Collectibles,17-Nov-04,8452.8
10332,S24_3191,45,77.91,12,1969 Chevrolet Camaro Z28,"3,505.95",187,"AV Stores, Co.",UK,Manchester,Shipped,Rachel,Ashworth,NULL,Exoto Designs,17-Nov-04,8505.95
10336,S18_3140,48,135.22,12,1903 Ford Model A,"6,490.56",172,"La Corne D'abondance, Co.",France,Paris,Shipped,Marie,Bertrand,NULL,Unimax Art Galleries,20-Nov-04,11490.56
10339,S24_2841,55,67.82,12,1900s Vintage Bi-Plane,"3,730.10",398,"Tokyo Collectables, Ltd",Japan,Minato-ku,Shipped,Akiko,Shimamura,Tokyo,Autoart Studio Design,23-Nov-04,8730.1
10347,S18_3320,26,84.33,12,1917 Maxwell Touring Car,"2,192.58",114,"Australian Collectors, Co.",Australia,Melbourne,Shipped,Peter,Ferguson,Victoria,Exoto Designs,29-Nov-04,7192.58
10350,S700_2610,29,68.67,12,The USS Constitution Ship,"1,991.43",141,Euro+ Shopping Channel,Spain,Madrid,Shipped,Diego,Freyre,NULL,Red Start Diecast,2-Dec-04,6991.43
10354,S12_3990,23,76.61,12,1970 Plymouth Hemi Cuda,"1,762.03",323,"Down Under Souveniers, Inc",New Zealand,Auckland,Shipped,Mike,Graham,NULL,Studio M Art Models,4-Dec-04,6762.03
10358,S18_3232,32,137.17,12,1992 Ferrari 360 Spider red,"4,389.44",141,Euro+ Shopping Channel,Spain,Madrid,Shipped,Diego,Freyre,NULL,Unimax Art Galleries,10-Dec-04,9389.44
10360,S18_1662,50,126.15,12,1980s Black Hawk Helicopter,"6,307.50",496,Kelly's Gift Shop,New Zealand,Auckland,Shipped,Tony,Snowden,NULL,Red Start Diecast,16-Dec-04,11307.5
10361,S72_1253,23,47.67,12,Boeing X-32A JSF,"1,096.41",282,Souveniers And Things Co.,Australia,Chatswood,Shipped,Adrian,Huxley,NSW,Motor City Art Classics,17-Dec-04,6096.41
10363,S18_3782,32,52.22,12,1957 Vespa GS150,"1,671.04",334,Suominen Souveniers,Finland,Espoo,Shipped,Kalle,Suominen,NULL,Studio M Art Models,6-Jan-05,6671.04
10367,S24_2022,28,43.01,12,1938 Cadillac V-16 Presidential Limousine,"1,204.28",205,Toys4GrownUps.com,USA,Pasadena,Resolved,Julie,Young,CA,Classic Metal Creations,12-Jan-05,6204.28
10371,S24_1444,25,53.75,12,1970 Dodge Coronet,"1,343.75",124,Mini Gifts Distributors Ltd.,USA,San Rafael,Shipped,Susan,Nelson,CA,Highway 66 Mini Classics,23-Jan-05,6343.75
10373,S24_3151,33,82.31,12,1912 Ford Model T Delivery Wagon,"2,716.23",311,"Oulu Toy Supplies, Inc.",Finland,Oulu,Shipped,Pirkko,Koskitalo,NULL,Min Lin Diecast,31-Jan-05,7716.23
10375,S10_1678,21,76.56,12,1969 Harley Davidson Ultimate Chopper,"1,607.76",119,La Rochelle Gifts,France,Nantes,Shipped,Janine,Labrune,NULL,Min Lin Diecast,3-Feb-05,6607.76
10380,S24_3969,43,32.82,12,1936 Mercedes Benz 500k Roadster,"1,411.26",141,Euro+ Shopping Channel,Spain,Madrid,Shipped,Diego,Freyre,NULL,Red Start Diecast,16-Feb-05,6411.26
10382,S12_3891,34,143.61,12,1969 Ford Falcon,"4,882.74",124,Mini Gifts Distributors Ltd.,USA,San Rafael,Shipped,Susan,Nelson,CA,Second Gear Diecast,17-Feb-05,9882.74
